pmid,g2p_lgmde,label
9885816,G2P00789 - KCNQ2 - 602235.0 - HGNC:6296 - BFNC; EBN; EBN1; ENB1; HNSPC; KCNA11; KV7.2 - KCNQ2-related benign neonatal epilepsy - 121200 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
10941184,G2P00789 - KCNQ2 - 602235.0 - HGNC:6296 - BFNC; EBN; EBN1; ENB1; HNSPC; KCNA11; KV7.2 - KCNQ2-related benign neonatal epilepsy - 121200 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
23314412,G2P01026 - GCH1 - 600225.0 - HGNC:4193 - DYT14; DYT5; DYT5A; GCH; GTPCH1 - GCH1-related GTP cyclohydrolase 1 deficiency - 233910 - nan - biallelic_autosomal - nan - definitive - uncertain - nan - undetermined - inferred,0
33786580,G2P00738 - KMT2D - 602113.0 - HGNC:7133 - ALR; CAGL114; MLL2; MLL4; TNRC21 - KMT2D-related Kabuki syndrome - 147920 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
34184733,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
32868382,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
30523048,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
29748167,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
29989047,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
24495580,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
23759590,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
30448242,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
25628922,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
29290786,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
30978340,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
34455465,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
34671158,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
33829656,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
35428764,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
34713299,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
21448134,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
32147429,G2P01705 - KDM5B - 605393.0 - HGNC:18039 - CT31; JARID1B; PLU-1; PPP1R98; RBBP2H1A - KDM5B-related neurodevelopmental disorder - nan - nan - biallelic_autosomal - nan - strong - absent gene product; altered gene product structure - nan - loss of function - inferred,0
37216144,"G2P01265 - KDM5C - 314690.0 - HGNC:11114 - DXS1272E; JARID1C; MRX13; SMCX; XE169 - KDM5C-related intellectual developmental disorder, syndromic X-linked - 300534 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
33654410,"G2P01265 - KDM5C - 314690.0 - HGNC:11114 - DXS1272E; JARID1C; MRX13; SMCX; XE169 - KDM5C-related intellectual developmental disorder, syndromic X-linked - 300534 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
32714863,"G2P01265 - KDM5C - 314690.0 - HGNC:11114 - DXS1272E; JARID1C; MRX13; SMCX; XE169 - KDM5C-related intellectual developmental disorder, syndromic X-linked - 300534 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
25016185,"G2P01265 - KDM5C - 314690.0 - HGNC:11114 - DXS1272E; JARID1C; MRX13; SMCX; XE169 - KDM5C-related intellectual developmental disorder, syndromic X-linked - 300534 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
30921702,"G2P01265 - KDM5C - 314690.0 - HGNC:11114 - DXS1272E; JARID1C; MRX13; SMCX; XE169 - KDM5C-related intellectual developmental disorder, syndromic X-linked - 300534 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
24583395,"G2P01265 - KDM5C - 314690.0 - HGNC:11114 - DXS1272E; JARID1C; MRX13; SMCX; XE169 - KDM5C-related intellectual developmental disorder, syndromic X-linked - 300534 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",1
33042830,"G2P01265 - KDM5C - 314690.0 - HGNC:11114 - DXS1272E; JARID1C; MRX13; SMCX; XE169 - KDM5C-related intellectual developmental disorder, syndromic X-linked - 300534 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
30257334,"G2P01265 - KDM5C - 314690.0 - HGNC:11114 - DXS1272E; JARID1C; MRX13; SMCX; XE169 - KDM5C-related intellectual developmental disorder, syndromic X-linked - 300534 - nan - monoallelic_X_hemizygous - nan - definitive - absent gene product - nan - loss of function - inferred",0
28968467,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
30389724,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
23076834,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,1
29171124,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
33456567,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
32765772,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
34006303,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
32269126,G2P00458 - KDM6A - 300128.0 - HGNC:12637 - UTX - KDM6A-related Kabuki syndrome - 300867 - nan - monoallelic_X_heterozygous - nan - definitive - absent gene product - nan - loss of function - inferred,0
32471566,"G2P03112 - NFE2L2 - 600492.0 - HGNC:7782 - NRF-2; NRF2 - NFE2L2-related leukoencephalopathy, immune deficiency and hypohomocysteinaemia - 617744 - nan - monoallelic_autosomal - restricted mutation set - strong - altered gene product structure - nan - gain of function - inferred",0
32471565,"G2P03112 - NFE2L2 - 600492.0 - HGNC:7782 - NRF-2; NRF2 - NFE2L2-related leukoencephalopathy, immune deficiency and hypohomocysteinaemia - 617744 - nan - monoallelic_autosomal - restricted mutation set - strong - altered gene product structure - nan - gain of function - inferred",0
26096313,G2P01649 - KIAA0586 - 610178.0 - HGNC:19960 - JBTS23; TALPID3 - KIAA0586-related Joubert syndrome - 614615 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,1
15286375,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
20162572,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
26752160,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
21256924,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
27484852,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
22258533,"G2P00963 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related neuropathy, hereditary sensory - 614213 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred",1
25253658,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
31488895,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
21820098,"G2P00963 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related neuropathy, hereditary sensory - 614213 - nan - biallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred",1
32746806,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
32096284,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,1
27396362,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
18849981,G2P00959 - KIF1A - 601255.0 - HGNC:888 - ATSV; C2ORF20; SPG30; UNC104 - KIF1A-related NESCAV syndrome - 614255 - nan - monoallelic_autosomal - nan - definitive - altered gene product structure - inframe_insertion; missense_variant; inframe_deletion - undetermined - inferred,0
20676097,G2P00590 - BCL11A - 606557.0 - HGNC:13221 - BCL11A-L; BCL11A-S; BCL11A-XL; CTIP1; EVI9; HBFQTL5; SMARCM1; ZNF856 - BCL11A-related intellectual disability - 617101 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
19901072,G2P00140 - TCF4 - 602272.0 - HGNC:11634 - BHLHB19; E2-2; ITF2; SEF2-1B - TCF4-related Pitt-Hopkins syndrome - 610954 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
31136005,G2P01406 - KMT2A - 159555.0 - HGNC:7132 - ALL-1; ALL1; CXXC7; HRX; HTRX; HTRX1; MLL; MLL1; MLL1A; TRX1 - KMT2A-related Wiedemann-Steiner syndrome - 605130 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
30203571,G2P01406 - KMT2A - 159555.0 - HGNC:7132 - ALL-1; ALL1; CXXC7; HRX; HTRX; HTRX1; MLL; MLL1; MLL1A; TRX1 - KMT2A-related Wiedemann-Steiner syndrome - 605130 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
26164398,G2P01406 - KMT2A - 159555.0 - HGNC:7132 - ALL-1; ALL1; CXXC7; HRX; HTRX; HTRX1; MLL; MLL1; MLL1A; TRX1 - KMT2A-related Wiedemann-Steiner syndrome - 605130 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
28723559,G2P01406 - KMT2A - 159555.0 - HGNC:7132 - ALL-1; ALL1; CXXC7; HRX; HTRX; HTRX1; MLL; MLL1; MLL1A; TRX1 - KMT2A-related Wiedemann-Steiner syndrome - 605130 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
37709746,G2P00752 - RAI1 - 607642.0 - HGNC:9834 - DKFZP434A139; KIAA1820; MGC12824; SMCR; SMS - RAI1-related Smith-Magenis syndrome - 182290 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
31090199,G2P01406 - KMT2A - 159555.0 - HGNC:7132 - ALL-1; ALL1; CXXC7; HRX; HTRX; HTRX1; MLL; MLL1; MLL1A; TRX1 - KMT2A-related Wiedemann-Steiner syndrome - 605130 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
28726783,G2P01406 - KMT2A - 159555.0 - HGNC:7132 - ALL-1; ALL1; CXXC7; HRX; HTRX; HTRX1; MLL; MLL1; MLL1A; TRX1 - KMT2A-related Wiedemann-Steiner syndrome - 605130 - nan - monoallelic_autosomal - nan - definitive - absent gene product - nan - loss of function - inferred,0
